694861181,E0078D6A-2838-4A8A-889E-26D41B28F840,E0078D6A-2838-4A8A-889E-26D41B28F840,105061667
693503343,EDD9646C-3A0C-4377-8E1E-8FED31C9E98B,EDD9646C-3A0C-4377-8E1E-8FED31C9E98B,104859899
695368626,5020160547587780,5020160547587780,105211826
695368626,5020160547587780,5020160547587780,105211829
695396219,5020160547947665,5020160547947665,105221035
695257165,5020160546034140,5020160546034140,104777260
693359861,5020160515820256,5020160515820256,104831943
693359861,5020160515820256,5020160515820256,104831946
694973006,5020160539399766,5020160539399766,104871158
695336659,ADF2A0D3-62DE-4D5E-B255-7DF7BB0DE6B3,ADF2A0D3-62DE-4D5E-B255-7DF7BB0DE6B3,105153013
693674755,1052113134096100825920170922101752,1052113134096100825920170922101752,104750376
695128400,9651A479-EDCD-4133-A365-C43692C69D6C,9651A479-EDCD-4133-A365-C43692C69D6C,104750377
693477258,1046112482660100824420170921175525,1046112482660100824420170921175525,104802454
694398691,B1241C47-9989-4BC5-A59C-B1B56BA72B2C,B1241C47-9989-4BC5-A59C-B1B56BA72B2C,105056159
693633881,44F7D0A7-364E-4F02-BDC5-28F334B54613,44F7D0A7-364E-4F02-BDC5-28F334B54613,104879435
693551745,3fd71ab9953d41b194d7757f6a05f9ee,3fd71ab9953d41b194d7757f6a05f9ee,104868754
693929609,1052213144042100829020170922211329,1052213144042100829020170922211329,104743832
694628654,1052413156132100833420170924201856,1052413156132100833420170924201856,105055136
694238826,7084F5B7-1F4E-4256-8A10-05D3E70B7250,7084F5B7-1F4E-4256-8A10-05D3E70B7250,104843234
695283095,5020160546502856,5020160546502856,105191493
693108226,5020160512580598,5020160512580598,104805305
693314257,5020160515230130,5020160515230130,104808089
694653743,5CC3A72C-A0E4-4087-8758-783CC77BC655,5CC3A72C-A0E4-4087-8758-783CC77BC655,104856774
695180057,5020160544230978,5020160544230978,104835020
694088827,eddc6d550f9a45ae9058dfd19de46405,eddc6d550f9a45ae9058dfd19de46405,104835019
693552879,31bf257bc515456ca0ea8bd3d8aede58,31bf257bc515456ca0ea8bd3d8aede58,104820325
693666552,A34E6114-DE26-4E66-8F09-E788C434DA45,A34E6114-DE26-4E66-8F09-E788C434DA45,104757382
694313584,47503b1403b04c5e8e14269a3daaa255,47503b1403b04c5e8e14269a3daaa255,104828913
695372847,5020160547615344,5020160547615344,105173632
693103122,32C129F5-DF7B-4C28-94D6-02360E5429D3,32C129F5-DF7B-4C28-94D6-02360E5429D3,104821680
695324067,1052613166573100838720170926170755,1052613166573100838720170926170755,105212901
693963760,49F18AA2-1303-4C4E-A7C6-9871C980B460,49F18AA2-1303-4C4E-A7C6-9871C980B460,104986903
694847182,a746bc99f3254aadb2a868f5fc7033e9,a746bc99f3254aadb2a868f5fc7033e9,104862197
693717012,5020160520408082,5020160520408082,104852852
694447458,5020160531134158,5020160531134158,104842246
694411676,a1519801a2e148f9a26722dde857b4b2,a1519801a2e148f9a26722dde857b4b2,104842249
694411676,a1519801a2e148f9a26722dde857b4b2,a1519801a2e148f9a26722dde857b4b2,104842245
693142303,36E6E0D7-4BDF-4632-911C-A9B8B56C614A,36E6E0D7-4BDF-4632-911C-A9B8B56C614A,104811732
694051078,5020160525327033,5020160525327033,104994160
692948462,1052013122832100819520170920144616,1052013122832100819520170920144616,104797496
694062196,1052313146176100829020170923103441,1052313146176100829020170923103441,105010468
692798336,5020160508681749,5020160508681749,104753751
695103556,3B69E9B8-3F7B-4F8E-9556-BB257762B126,3B69E9B8-3F7B-4F8E-9556-BB257762B126,105112220
693490725,1052113135466100824420170921183138,1052113135466100824420170921183138,104812652
694755574,F8EB36A5-7A74-480C-A0F3-98F19C2DD131,F8EB36A5-7A74-480C-A0F3-98F19C2DD131,105108762
695361978,1052613166961100839220170926183713,1052613166961100839220170926183713,104805970
693222778,38bb19f0189945edb6a5c7a9aec22b0f,38bb19f0189945edb6a5c7a9aec22b0f,104835031
693703987,5020160520205269,5020160520205269,104759747
695351512,5020160547408447,5020160547408447,105204637
695406824,5020160548109707,5020160548109707,105088634
694460032,23b2109ed09b4085a4f1036b8e95964b,23b2109ed09b4085a4f1036b8e95964b,105039423
693189346,1052113129263100823120170921003035,1052113129263100823120170921003035,104828339
695024987,966bf703a0124bfcbf7cd0f992c1cd10,966bf703a0124bfcbf7cd0f992c1cd10,105133594
695319739,a2057cf1599a44be9bc67afdc2e2aca5,a2057cf1599a44be9bc67afdc2e2aca5,105172955
695319739,a2057cf1599a44be9bc67afdc2e2aca5,a2057cf1599a44be9bc67afdc2e2aca5,105172951
695383243,9961D0BA-38FE-4B96-85C3-408C9A98C295,9961D0BA-38FE-4B96-85C3-408C9A98C295,105212020
695383243,9961D0BA-38FE-4B96-85C3-408C9A98C295,9961D0BA-38FE-4B96-85C3-408C9A98C295,105212025
695090217,5020160540816748,5020160540816748,105045753
695294358,FFDF6614-B09C-42BE-AD98-C249D1514015,FFDF6614-B09C-42BE-AD98-C249D1514015,105022619
694284562,1052313150207100831220170923204125,1052313150207100831220170923204125,105026782
694412561,7FEF5085-CFAB-44F5-A37A-624065376F53,7FEF5085-CFAB-44F5-A37A-624065376F53,105026783
693818937,5020160521582546,5020160521582546,104815054
693732782,b567111147b74e6ea4c8f127de1e9389,b567111147b74e6ea4c8f127de1e9389,104815053
693467886,13195692-82B3-400B-9844-4E8467DF3FDE,13195692-82B3-400B-9844-4E8467DF3FDE,104856944
695039697,DF76F82A-EEC9-472F-B1C6-7362AC9C6DFF,DF76F82A-EEC9-472F-B1C6-7362AC9C6DFF,104986342
693355063,2761C496-E883-48EA-BF54-9759AA6DBF8B,2761C496-E883-48EA-BF54-9759AA6DBF8B,104854952
693753443,0CE82EC7-C9E6-421D-9271-88488F41DE3A,0CE82EC7-C9E6-421D-9271-88488F41DE3A,104783512
695218200,5020160545283162,5020160545283162,105172673
695218200,5020160545283162,5020160545283162,105172676
694444553,1052413153051100832520170924120219,1052413153051100832520170924120219,105060726
694981155,456A6ED8-CF17-4239-9F3F-B206BDE70B20,456A6ED8-CF17-4239-9F3F-B206BDE70B20,104761744
694074866,1052313146375100829020170923110108,1052313146375100829020170923110108,104904878
695246596,5020160545792866,5020160545792866,104746719
692886142,F5EC33D0-FCEB-471F-A437-B7E822D62092,F5EC33D0-FCEB-471F-A437-B7E822D62092,104860108
693095866,5020160512467717,5020160512467717,104784864
694999312,5020160539828873,5020160539828873,104754165
694915757,0bd2d47069d647f6a70ec3122226c779,0bd2d47069d647f6a70ec3122226c779,105025731
693423764,0906747705622307,0906747705622307,104854520
693048819,106c3c06c92544c994684117b02cba8f,106c3c06c92544c994684117b02cba8f,104798511
692817761,5020160508823613,5020160508823613,104766157
695035810,0912828705721256,0912828705721256,105133944
692849358,5020160509243084,5020160509243084,104768055
693909028,DB72B8BD-B9F5-4CD6-995E-BF27B674D672,DB72B8BD-B9F5-4CD6-995E-BF27B674D672,104771483
692983395,2D72272C-F34E-4BE1-9969-73E60899FA8A,2D72272C-F34E-4BE1-9969-73E60899FA8A,104793130
694384033,1052413152139100832520170924092848,1052413152139100832520170924092848,105007272
695385189,3806E039-327E-4A85-B083-DFFCFB2FCEE2,3806E039-327E-4A85-B083-DFFCFB2FCEE2,104794546
694781623,5020160534967080,5020160534967080,105108865
695384132,5020160547777160,5020160547777160,105213943
695384132,5020160547777160,5020160547777160,105213946
694000647,56498c2fcd8848fe8d2279926bbeddab,56498c2fcd8848fe8d2279926bbeddab,104764108
695143327,d29b6f6156fe46959c0b9b22fa8d8277,d29b6f6156fe46959c0b9b22fa8d8277,104802569
695172237,5020160544126036,5020160544126036,105164833
693934286,1052213141552100829020170922212250,1052213141552100829020170922212250,104943484
693063823,5020160512273687,5020160512273687,104801637
693600424,5020160517916105,5020160517916105,104861181
694268906,5020160527573814,5020160527573814,104750590
693113874,5020160512647959,5020160512647959,104809704
693539509,5020160517616972,5020160517616972,104865673
695365708,1052613167049100839220170926185342,1052613167049100839220170926185342,105209671
694667022,5020160533235831,5020160533235831,105097696
694662143,1052413156861100834020170924222814,1052413156861100834020170924222814,105097693
694170242,1052313148408100831220170923153817,1052313148408100831220170923153817,105024956
694124371,1052313147724100829020170923133523,1052313147724100829020170923133523,104779222
693707987,5020160520224121,5020160520224121,104923185
692837144,5020160509060132,5020160509060132,104770810
695014447,5020160540094956,5020160540094956,105131172
694502722,1052413154544100832520170924145546,1052413154544100832520170924145546,105073015
692844036,1052013122651100817120170920104011,1052013122651100817120170920104011,104769452
693324143,1052113132148100823120170921121845,1052113132148100823120170921121845,104841749
695365701,1052613166981100839220170926185003,1052613166981100839220170926185003,105207890
695348327,5020160547361331,5020160547361331,105203580
693145260,5020160512866623,5020160512866623,104795735
693598175,5020160517883275,5020160517883275,104856799
693598175,5020160517883275,5020160517883275,104856802
695332485,3965a01750234a888eba663f30754c45,3965a01750234a888eba663f30754c45,105058002
693778116,5020160521166272,5020160521166272,104924769
693778116,5020160521166272,5020160521166272,104924772
695391503,1052613167381100839320170926202600,1052613167381100839320170926202600,105218393
695391503,1052613167381100839320170926202600,1052613167381100839320170926202600,105218399
695444206,2A2F4833-ACE0-4135-9A8A-799E3B6B2AC5,2A2F4833-ACE0-4135-9A8A-799E3B6B2AC5,104791446
692936724,1052013125029100819520170920142709,1052013125029100819520170920142709,104789210
694085944,1052313146722100829020170923114027,1052313146722100829020170923114027,104769146
695314450,C5D5BF7D-4B84-4A08-84A7-6F0C4643DA4A,C5D5BF7D-4B84-4A08-84A7-6F0C4643DA4A,105131096
693520944,1052113136135100824420170921202345,1052113136135100824420170921202345,104858133
692943171,1052013125110100819520170920143624,1052013125110100819520170920143624,104784807
695194546,5020160544516423,5020160544516423,105172517
695438830,5020160548663437,5020160548663437,105222660
695420394,0914280705782870,0914280705782870,105222663
695428451,fe475074d0fa45209db84aa7f51b970d,fe475074d0fa45209db84aa7f51b970d,104781809
694439778,1052413153244100832520170924114635,1052413153244100832520170924114635,104760934
694135595,1052013120827100829020170923140836,1052013120827100829020170923140836,104746384
692892556,5020160510140866,5020160510140866,104781189
695327325,65BCFEC4-3EF7-4881-91A2-0290C872CC3F,65BCFEC4-3EF7-4881-91A2-0290C872CC3F,105200086
692881650,1051713101424100819520170920120944,1051713101424100819520170920120944,104778634
694866144,5020160537909089,5020160537909089,105149575
693525358,1052113136202100824420170921203125,1052113136202100824420170921203125,104863808
695266682,FEA73BDB-00D0-4CBC-A8BD-E7C7F4519CE3,FEA73BDB-00D0-4CBC-A8BD-E7C7F4519CE3,105068380
695437481,9520a27ad92d43f588b797f626422a8d,9520a27ad92d43f588b797f626422a8d,105234746
694993699,1052513161570100836020170925192907,1052513161570100836020170925192907,104882772
695423582,51564420-9A04-4A02-AB61-98E67D34C152,51564420-9A04-4A02-AB61-98E67D34C152,104882773
695378236,1052613167096100839220170926194002,1052613167096100839220170926194002,105207136
694355625,1052413151737100831220170924073406,1052413151737100831220170924073406,105047456
695450757,1052613168343100840320170926233028,1052613168343100840320170926233028,105206723
693752494,1052213141042100827020170922134047,1052213141042100827020170922134047,104935827
693758295,33525642-E6AF-4564-A496-76E8E4005D76,33525642-E6AF-4564-A496-76E8E4005D76,104935828
692870835,5020160509903797,5020160509903797,104745681
695354051,1052613166843100839220170926181152,1052613166843100839220170926181152,105201903
693778128,1052213141442100827020170922144029,1052213141442100827020170922144029,104761180
695443428,45FCB4F9-84B1-4F93-9519-61C45166A3E1,45FCB4F9-84B1-4F93-9519-61C45166A3E1,104761181
694609152,1052413155835100833420170924190739,1052413155835100833420170924190739,105084876
693516222,1052113136063100824420170921201252,1052113136063100824420170921201252,104861960
693522416,6535C2A5-C12A-4527-A6AA-D196335B446E,6535C2A5-C12A-4527-A6AA-D196335B446E,104861961
694620424,1052413156023100833420170924194745,1052413156023100833420170924194745,105085777
693575583,1052113137890100825920170921232802,1052113137890100825920170921232802,104873618
693162359,1052013128710100822320170920224138,1052013128710100822320170920224138,104821491
695169598,5020160543965655,5020160543965655,104948775
694417501,5020160530865247,5020160530865247,105059605
694447439,5020160531135211,5020160531135211,105064354
694439777,1052413153252100832520170924115826,1052413153252100832520170924115826,105064351
693029549,5020160511594316,5020160511594316,104796589
693475863,E03B30E1-06C8-4804-8E46-EADD2C223205,E03B30E1-06C8-4804-8E46-EADD2C223205,104796587
693673056,49DC3350-FCF5-48B2-A954-09D5B972077C,49DC3350-FCF5-48B2-A954-09D5B972077C,104792652
695203140,5020160544865634,5020160544865634,105130032
695024936,1052513161834100836120170925204726,1052513161834100836120170925204726,105130029
695034219,E4E5B682-3031-48C4-B145-4A54937E512F,E4E5B682-3031-48C4-B145-4A54937E512F,105130030
694811181,5020160535961342,5020160535961342,105077762
693925288,1052213143932100829020170922205300,1052213143932100829020170922205300,104869081
695290850,5020160546650434,5020160546650434,105192537
694829380,98150092aac64c5a980910931de0955b,98150092aac64c5a980910931de0955b,104829270
693283554,5020160514635665,5020160514635665,104833459
693295966,1052113131692100823120170921111238,1052113131692100823120170921111238,104833456
695220627,5020160545323907,5020160545323907,105157564
695290172,EE0381F3-FE14-43A5-9BD4-5C9AD7191A37,EE0381F3-FE14-43A5-9BD4-5C9AD7191A37,105163426
693624450,83F71C67-A1F8-4E0F-8500-75C088006218,83F71C67-A1F8-4E0F-8500-75C088006218,104768474
694801014,17092500002889,17092500002889,105024183
695388448,5020160547823788,5020160547823788,105195506
695302660,1052613166124100838720170926162007,1052613166124100838720170926162007,104757106
694335658,1052313151208100831220170924003313,1052313151208100831220170924003313,104781984
694699226,F2540743-56AC-423B-B729-70D406035514,F2540743-56AC-423B-B729-70D406035514,104781985
693492209,17cf31b9ea174a348e2dcd0c71937ebd,17cf31b9ea174a348e2dcd0c71937ebd,104781990
692932869,8B5BE6A7-38BC-4B50-96C8-521B2CB1BEC5,8B5BE6A7-38BC-4B50-96C8-521B2CB1BEC5,104787923
694614051,5020160532685586,5020160532685586,105084049
693917007,1052213143748100829020170922202100,1052213143748100829020170922202100,104962797
695000820,5020160539831992,5020160539831992,105031696
694604890,C40C837D-A4CB-40A1-AC81-132871A45FA9,C40C837D-A4CB-40A1-AC81-132871A45FA9,105079483
694735998,104c20d07e6a471eb8123bf30eb88886,104c20d07e6a471eb8123bf30eb88886,104932263
693491116,68ea7cfbc074438eb6c888bb6b586838,68ea7cfbc074438eb6c888bb6b586838,104853343
693997387,0909058705793770,0909058705793770,104990745
693532275,0C69801D-5414-4C40-979F-D4AFE08D961D,0C69801D-5414-4C40-979F-D4AFE08D961D,104819986
695051669,5020160540668791,5020160540668791,105137542
694997834,F0E7C374-8B73-4975-8170-BC9F19D07BD8,F0E7C374-8B73-4975-8170-BC9F19D07BD8,104804974
693080867,0905433701549144,0905433701549144,104804979
693312630,5020160515170407,5020160515170407,104778556
693308834,1052113131983100823120170921113406,1052113131983100823120170921113406,104778553
694117299,5020160526359629,5020160526359629,105013030
695016505,47F148A8-C6B8-4F1D-A826-95BFAB6FAE30,47F148A8-C6B8-4F1D-A826-95BFAB6FAE30,104970601
693920260,b10778ac607c4721ab8073267fcdeab2,b10778ac607c4721ab8073267fcdeab2,104962675
695002035,5020160539891032,5020160539891032,105128744
693947027,5020160522768212,5020160522768212,104824358
694970320,5020160539367238,5020160539367238,104820366
694638899,285f9d35dcff4d77a575810e6a900e92,285f9d35dcff4d77a575810e6a900e92,105091303
695432386,0914316705743934,0914316705743934,105152513
693363163,38B42C9A-321E-4029-825E-B6D6E9B571D6,38B42C9A-321E-4029-825E-B6D6E9B571D6,104758986
695123981,1052613163647100837220170926090222,1052613163647100837220170926090222,105142680
695323530,9FD3C1D7-6A21-4962-8C3C-32D1AE99F2B3,9FD3C1D7-6A21-4962-8C3C-32D1AE99F2B3,105142681
693762167,0908047705752165,0908047705752165,104939425
695014569,5020160540097035,5020160540097035,104852236
693046893,1052013126447100819520170920172218,1052013126447100819520170920172218,104799757
692924591,9C5F997F-D30C-46FE-B626-5BF82FA77FBE,9C5F997F-D30C-46FE-B626-5BF82FA77FBE,104771743
693238910,0906321705734963,0906321705734963,104832075
695135432,0913542705772451,0913542705772451,105161453
694831146,C234266D-085E-4BA0-B588-7002C45CABC0,C234266D-085E-4BA0-B588-7002C45CABC0,104832679
694910738,1052513160435100835320170925155136,1052513160435100835320170925155136,104949416
694536727,FD793AD3-96B9-4531-BA15-218D6599701D,FD793AD3-96B9-4531-BA15-218D6599701D,105039905
695224334,1052613165312100838520170926131209,1052613165312100838520170926131209,105116416
694878990,17092500004637,17092500004637,104777793
694138642,ab358dd526e34add83471a78c8bdf265,ab358dd526e34add83471a78c8bdf265,105023169
693327606,5020160515398523,5020160515398523,104839388
694741371,6D475BEA-5FA3-47E0-B937-417B35BAC436,6D475BEA-5FA3-47E0-B937-417B35BAC436,104887667
693347587,1052113132981100823120170921132215,1052113132981100823120170921132215,104846482
693323952,B0EC8F85-567E-446A-B9A5-19FC71308F69,B0EC8F85-567E-446A-B9A5-19FC71308F69,104843778
693722252,0907946701550869,0907946701550869,104852348
693935847,5020160522710479,5020160522710479,104980210
695351518,5020160547408434,5020160547408434,104763420
695092864,0913363705668277,0913363705668277,104763423
693804951,0908147705705956,0908147705705956,104950252
695285386,1052613166010100838720170926154054,1052613166010100838720170926154054,105188943
694799620,5020160535169753,5020160535169753,105000907
693573012,0907158705668300,0907158705668300,104814724
694377896,0910648705644789,0910648705644789,104947758
694222930,1052313149069100831220170923172822,1052313149069100831220170923172822,104826299
694635814,f69905b250b7456c9f8ff99c83e7c699,f69905b250b7456c9f8ff99c83e7c699,105073442
694635814,f69905b250b7456c9f8ff99c83e7c699,f69905b250b7456c9f8ff99c83e7c699,105073438
695372961,7d74066828ce4fbba5a3788f3106a135,7d74066828ce4fbba5a3788f3106a135,104769295
695372961,7d74066828ce4fbba5a3788f3106a135,7d74066828ce4fbba5a3788f3106a135,104769291
694101406,72B8863E-0F7B-426F-B414-7E5CA1E467DC,72B8863E-0F7B-426F-B414-7E5CA1E467DC,105007266
693647538,5020160519049177,5020160519049177,104786072
693647538,5020160519049177,5020160519049177,104786075
693584837,1052113138082100825920170922000716,1052113138082100825920170922000716,104874753
695449929,0914380705732311,0914380705732311,104948265
694530039,5020160531756180,5020160531756180,105037049
693951186,F576F1BF-7D36-4700-B1ED-111B284B5D75,F576F1BF-7D36-4700-B1ED-111B284B5D75,104877239
693678522,3B39E5C0-9926-4B38-8EAC-7C0E38C17FE5,3B39E5C0-9926-4B38-8EAC-7C0E38C17FE5,104913647
693303098,571463FE-8679-46E7-8DF8-60ECB85C54EA,571463FE-8679-46E7-8DF8-60ECB85C54EA,104752671
694274887,A2EEFB0F-FE11-477C-BE1B-6C0CD6FA2C1D,A2EEFB0F-FE11-477C-BE1B-6C0CD6FA2C1D,105061339
695376152,E9729761-3C9A-41D8-BE3C-C331B25E9E56,E9729761-3C9A-41D8-BE3C-C331B25E9E56,104856631
693506547,3CC7B568-81EF-4412-82D6-46901C5B6D80,3CC7B568-81EF-4412-82D6-46901C5B6D80,104863777
695431498,a7dcea7d41234e0598e3bb30a14baf92,a7dcea7d41234e0598e3bb30a14baf92,105231394
695257999,7C427341-16DE-44F2-9A4C-C1E50D1D7C18,7C427341-16DE-44F2-9A4C-C1E50D1D7C18,105146671
695339359,CCEBA53F-5322-42FC-BDCD-B482B5EADE8B,CCEBA53F-5322-42FC-BDCD-B482B5EADE8B,104885388
693240868,2C086039-839D-4343-8884-F08A01F2433B,2C086039-839D-4343-8884-F08A01F2433B,104746327
693472660,33077616-179E-416C-8A00-91835E281F49,33077616-179E-416C-8A00-91835E281F49,104801314
695169603,5020160543965651,5020160543965651,104785735
693039903,8B630C3D-59E7-4F8D-941E-518B87B047C9,8B630C3D-59E7-4F8D-941E-518B87B047C9,104796021
695242077,0913798701489190,0913798701489190,105182639
695107546,5020160541382849,5020160541382849,105154178
695107546,5020160541382849,5020160541382849,105154181
694877985,A69BAD17-F71A-4E9A-8F98-0EBEE4ECE896,A69BAD17-F71A-4E9A-8F98-0EBEE4ECE896,104834837
693267166,7DD72A7D-D061-4E44-94D6-DDC4FCAC2E2D,7DD72A7D-D061-4E44-94D6-DDC4FCAC2E2D,104803690
695040744,5020160540591832,5020160540591832,104812441
695048187,735d678e062f497f84890484af8b402a,735d678e062f497f84890484af8b402a,104812437
694152560,FD2D4241-71D4-430B-BBDC-157DF71D1696,FD2D4241-71D4-430B-BBDC-157DF71D1696,105019557
694368852,5020160528938388,5020160528938388,105025354
695371109,12A59774-73E3-4136-A325-214AF6E3A033,12A59774-73E3-4136-A325-214AF6E3A033,105211528
694027807,BA5751F3-B9D3-4CDF-818E-5B2591DC6601,BA5751F3-B9D3-4CDF-818E-5B2591DC6601,104825719
693681742,E8C88982-B3A2-47EB-ABA3-EC9A37914A9E,E8C88982-B3A2-47EB-ABA3-EC9A37914A9E,104808955
695065782,0912932705773034,0912932705773034,105121412
692895657,0A6E13AA-4D19-4AE1-9875-C9E5E61C0CF6,0A6E13AA-4D19-4AE1-9875-C9E5E61C0CF6,104782669
694429528,5020160530937245,5020160530937245,105025679
693483539,a800fe6d3769433182041891008668ac,a800fe6d3769433182041891008668ac,104859690
695173493,D3A1EC8D-DDDD-4F4C-A5D0-AC7EF374CB2D,D3A1EC8D-DDDD-4F4C-A5D0-AC7EF374CB2D,105170947
694822223,E20C3170-A5A6-45BF-B047-8DDCC3A2A3B3,E20C3170-A5A6-45BF-B047-8DDCC3A2A3B3,104763018
695318655,A407FBEA-3CBB-4B6A-9802-0534F0A8B02A,A407FBEA-3CBB-4B6A-9802-0534F0A8B02A,105034602
694097733,5020160526155267,5020160526155267,104921450
693998266,0909067705748618,0909067705748618,104862016
692922641,EA146221-F4BC-42D7-A4DE-821EAC9A6601,EA146221-F4BC-42D7-A4DE-821EAC9A6601,104747572
693382581,BA94CACA-CBB7-4BB1-9B83-17639E12A294,BA94CACA-CBB7-4BB1-9B83-17639E12A294,104809379
693816712,5020160521567388,5020160521567388,104947912
693948367,1052213144426100829020170922220732,1052213144426100829020170922220732,104983173
693255980,5020160514193639,5020160514193639,104777091
693814378,411B0260-46D4-4C0A-BE42-BE7F7301F4F0,411B0260-46D4-4C0A-BE42-BE7F7301F4F0,104948269
695123978,5020160542094357,5020160542094357,105156721
695386776,b774fcc805844d34ba1df6888ae840ec,b774fcc805844d34ba1df6888ae840ec,105222780
692829380,1052013122345100817120170920100030,1052013122345100817120170920100030,104769399
695230242,1052613163621100838520170926132001,1052613163621100838520170926132001,104784671
695345731,1875a2bc7c2f42bf9e85ec44ddfbae67,1875a2bc7c2f42bf9e85ec44ddfbae67,104784673
693273705,1052113131209100823120170921101923,1052113131209100823120170921101923,104839536
693146343,85ADF180-0FCC-4FCC-8431-6B968E285F45,85ADF180-0FCC-4FCC-8431-6B968E285F45,104745770
695028329,5020160540308164,5020160540308164,105102303
694055884,70621C53-F133-49FA-98F1-549A3FD8625F,70621C53-F133-49FA-98F1-549A3FD8625F,104804281
694125190,4343AF4B-C57C-41E4-ADB1-38C1A14E7240,4343AF4B-C57C-41E4-ADB1-38C1A14E7240,104907674
694050391,0909257705613444,0909257705613444,104907679
694222925,D5FAACF1-B5F0-49D4-83AA-C880FC733E07,D5FAACF1-B5F0-49D4-83AA-C880FC733E07,104763192
694023151,c65c29936b6d44aab00d6ca4762dc5da,c65c29936b6d44aab00d6ca4762dc5da,104899041
695216131,EA714BB8-D5CF-4C1F-B7B8-4754D876B969,EA714BB8-D5CF-4C1F-B7B8-4754D876B969,104902199
695216131,EA714BB8-D5CF-4C1F-B7B8-4754D876B969,EA714BB8-D5CF-4C1F-B7B8-4754D876B969,104902204
694506367,4E43DA29-E6EB-4C30-955B-2A8935514656,4E43DA29-E6EB-4C30-955B-2A8935514656,105059384
694251982,5020160527411155,5020160527411155,104868071
694837957,2c09365d530241f283464a858c76f1f9,2c09365d530241f283464a858c76f1f9,105014052
694847213,729A4A0F-5B3E-4B45-A083-E46F7D4AB003,729A4A0F-5B3E-4B45-A083-E46F7D4AB003,104862298
693970958,0908614705722197,0908614705722197,104990517
693899413,55736442-BAFE-44D2-AB85-1D612CD58B43,55736442-BAFE-44D2-AB85-1D612CD58B43,104809939
693703193,A5AE3533-3FD7-4964-8945-84E7118EC8D1,A5AE3533-3FD7-4964-8945-84E7118EC8D1,104766004
694170244,1052313148246100831220170923153551,1052313148246100831220170923153551,105018966
694170244,1052313148246100831220170923153551,1052313148246100831220170923153551,105018972
693477268,1052113135044100824420170921174527,1052113135044100824420170921174527,104843210
693881911,5020160522254684,5020160522254684,104819414
693621313,E10D894C-5146-43C3-8CDD-945D46173BAD,E10D894C-5146-43C3-8CDD-945D46173BAD,104758606
694794100,8C6E41D5-98D1-400D-AA42-6E0DBDDF0682,8C6E41D5-98D1-400D-AA42-6E0DBDDF0682,104951082
694794100,8C6E41D5-98D1-400D-AA42-6E0DBDDF0682,8C6E41D5-98D1-400D-AA42-6E0DBDDF0682,104951087
693081826,FA495314-ACD4-47C2-B906-40F636C3BFE8,FA495314-ACD4-47C2-B906-40F636C3BFE8,104786262
694918658,5020160538834278,5020160538834278,105035278
694284538,1052313150070100831220170923201657,1052313150070100831220170923201657,104888200
694883209,16E15D30-4869-4C8B-948B-A9EEC1622EB6,16E15D30-4869-4C8B-948B-A9EEC1622EB6,104823815
694883209,16E15D30-4869-4C8B-948B-A9EEC1622EB6,16E15D30-4869-4C8B-948B-A9EEC1622EB6,104823820
693539470,A0E76316-6542-4B7E-8400-2AC47332EE9D,A0E76316-6542-4B7E-8400-2AC47332EE9D,104824037
695212854,773df8a5c1274d1183735e4095f99c13,773df8a5c1274d1183735e4095f99c13,105141877
695450755,1052613168351100840320170926233358,1052613168351100840320170926233358,105084151
